id,firstname,lastname,email,address,country,creation_date,last_activity_date,gender,age_group,churn,canal
4133563f-766b-45e7-81cc-ed43474c93f3,Brenda,Willis,herreragregory@krueger-bell.com,"953 Jessica Courts Charlesberg, ID 63075",SPAIN,01-21-2022 00:00:00,06-02-2023 21:22:11,1.0,10.0,True,MOBILE
fe05ff1a-93a0-4c5a-b081-172557b08fa0,Matthew,Rogers,mary57@montgomery.com,"931 James Spurs Lake Linda, CA 77968",USA,01-25-2022 00:00:00,06-03-2023 08:56:55,1.0,4.0,True,WEBAPP
32ec94b9-5cfe-4728-a2b7-2b10cf45bb00,Albert,Smith,grussell@bailey-walls.com,"PSC 3544, Box 5348 APO AE 16818",USA,02-02-2022 00:00:00,06-03-2023 08:57:25,0.0,10.0,True,WEBAPP
f63f0a78-3e92-472e-80e5-bf8ce851a5f7,Michael,Diaz,james51@forbes-parsons.biz,"10430 Luis Bridge Lake Karen, SD 80647",SPAIN,02-14-2022 00:00:00,06-06-2023 23:19:07,1.0,4.0,True,WEBAPP
6514c74e-2347-4b41-b1d6-6d1008894d37,Manuel,Morris,johnberger@simpson.com,USNS Rojas FPO AE 93711,USA,01-24-2022 00:00:00,06-07-2023 19:11:47,1.0,8.0,True,WEBAPP
367e018b-7e07-4330-8de2-b245b416015e,Amanda,Medina,michelle53@maynard.com,"462 Jordan Common Suite 616 Dannyside, NC 66183",SPAIN,01-16-2022 00:00:00,06-01-2023 05:27:08,1.0,3.0,False,WEBAPP
03cc2d0a-f992-4f98-ae68-e6cd1fd66e3e,Jessica,Oconnor,hchoi@burns.net,"78095 Rachel Center Suite 295 Smithside, AS 17557",FR,02-01-2022 00:00:00,06-08-2023 17:29:43,1.0,8.0,False,PHONE
da1dc1c8-f772-4d2f-8d55-fde70e1b2466,Pamela,Oneal,millerelizabeth@williams-owens.com,"23858 Thomas Ways Apt. 171 Ericaton, ND 14130",SPAIN,02-01-2022 00:00:00,06-01-2023 22:25:33,0.0,4.0,True,PHONE
0bc6c174-db4e-46b1-871f-eb155603c049,Dawn,Newman,kellynorman@gonzalez.com,"3930 Michelle Lake Port Michael, WA 16876",FR,01-16-2022 00:00:00,06-08-2023 19:07:53,1.0,8.0,False,MOBILE
05ece809-c0e0-46e3-a6cd-7fcf2255a39e,Molly,Kane,abigailball@santos-sawyer.biz,"78623 Stacey Field Suite 305 West Rileyport, MH 12546",USA,01-22-2022 00:00:00,06-09-2023 04:24:56,1.0,0.0,True,PHONE
f2240e61-3374-4f97-b55b-aadc25ff01d9,David,Wilson,christopher84@allison-reese.com,"89217 Joyce Forge Deckerchester, MH 32336",USA,01-30-2022 00:00:00,06-03-2023 00:14:19,1.0,5.0,True,WEBAPP
c49cd9f1-3f5a-4b5e-a42f-c7ded732fd17,Ashley,Bradley,petersjoanne@glover.com,"267 Kenneth Radial Apt. 438 Kirbyland, AK 67677",SPAIN,02-12-2022 00:00:00,06-05-2023 21:37:08,1.0,1.0,True,MOBILE
2895f64a-4c65-4826-b4c2-ad94928f4b19,Lori,Fuentes,donald61@morse.com,"94257 Keller Lakes Lake Emily, NC 52434",USA,01-27-2022 00:00:00,06-05-2023 03:43:51,1.0,5.0,True,PHONE
edb4a3ee-2023-4953-9e5d-f791736d55df,Cathy,Franklin,burnscorey@novak-scott.biz,"262 Perez Underpass East Katherine, AK 79551",SPAIN,01-27-2022 00:00:00,06-04-2023 06:18:08,0.0,4.0,False,MOBILE
cdc75fb1-746c-4fea-9299-3a5b316d9af1,Rachel,Lam,marknichols@krueger.org,"1195 Patrick Meadows Apt. 551 East Lukeburgh, MP 69249",USA,01-25-2022 00:00:00,06-05-2023 15:06:27,1.0,7.0,True,PHONE
c392b976-6956-4e76-83a0-da7e795e6055,Crystal,Soto,melissasmith@blankenship.com,"031 Daniel Valleys Joshuaport, PW 85342",FR,01-29-2022 00:00:00,06-02-2023 05:51:21,1.0,4.0,False,MOBILE
4e1ca866-6bc0-4c33-a0d7-7f316931663f,Bryan,Brown,sotomelanie@buchanan.info,"0086 Ryan Ridge South Roberto, WV 91454",FR,01-31-2022 00:00:00,06-01-2023 00:49:26,0.0,5.0,False,WEBAPP
cdaa7cd5-f520-4d5f-b38c-3ec377c04449,Christopher,Miller,michaelrogers@ryan-cherry.com,USCGC Cooper FPO AA 06890,USA,01-23-2022 00:00:00,06-07-2023 18:29:48,1.0,1.0,True,WEBAPP
b4a7c24b-8ee2-4221-895b-0f4a4ab1a25a,Mark,Nguyen,johnsonandrew@mcdowell.com,"PSC 7102, Box 6869 APO AA 47569",SPAIN,02-03-2022 00:00:00,06-03-2023 04:09:52,1.0,5.0,True,WEBAPP
73823f4b-f279-49e7-8737-9034f9eeda3c,Emily,Craig,nelsondorothy@glenn.biz,"45614 Park Land South Todd, FL 67029",USA,01-22-2022 00:00:00,06-05-2023 21:59:35,0.0,1.0,True,PHONE
fb5bbde7-ca21-4cbd-8818-0b64f4c1d630,Andrea,Arnold,vasquezcynthia@simmons.com,"0568 Karen Fields Codyfurt, FL 58814",USA,01-23-2022 00:00:00,06-08-2023 19:19:42,0.0,6.0,True,MOBILE
3e161c13-0761-4e01-8a01-0e2020377738,Sharon,Mayer,dianeross@carter-cruz.com,"0626 Dylan Row East April, WI 11243",FR,02-02-2022 00:00:00,06-01-2023 01:35:51,0.0,5.0,True,PHONE
da0a3ca8-f041-4287-a6f1-f08cab62d1e0,Allen,Smith,jenniferhughes@dalton.com,"414 Mark Orchard Suite 592 Bryanbury, WI 23454",USA,01-17-2022 00:00:00,06-01-2023 06:43:39,1.0,5.0,True,WEBAPP
547c660e-431e-4264-b44e-64b57b9a2ec8,Sarah,Hebert,renee29@wong.net,"PSC 8021, Box 5675 APO AP 12067",SPAIN,02-07-2022 00:00:00,06-06-2023 16:19:32,1.0,4.0,False,PHONE
039c066a-c12a-47e9-880b-5c1edf9a8f66,Ronald,Patterson,jclarke@allison-hutchinson.com,"4893 Ronald Course Apt. 007 Brianmouth, WV 16156",FR,02-26-2022 00:00:00,06-06-2023 03:21:33,0.0,2.0,True,WEBAPP
0e1719ea-b86a-4fd2-ae45-7ad17528df3b,Hannah,Vazquez,dana53@evans-kim.com,"2489 Jacob Estate Howardmouth, MI 13280",USA,03-03-2022 00:00:00,06-02-2023 06:40:19,1.0,1.0,True,PHONE
89e589ad-91a1-465f-83ce-d380e17d17d3,Keith,Roberts,james12@barajas.org,"8171 Veronica Roads Mileshaven, VA 93489",SPAIN,03-01-2022 00:00:00,06-09-2023 08:00:29,0.0,7.0,True,WEBAPP
c6162cbd-f1f6-4cf1-b327-25d936d01ed8,Michael,Bailey,rebecca09@solis.net,"0935 Sanchez Ford North Michaelport, NV 48346",USA,03-07-2022 00:00:00,06-09-2023 00:33:56,1.0,1.0,True,WEBAPP
3284408c-a456-47db-b41f-04f77e230201,Melissa,Phelps,tsweeney@watson.com,Unit 8779 Box 5035 DPO AE 98141,USA,03-10-2022 00:00:00,06-03-2023 10:07:23,0.0,1.0,True,PHONE
0f005025-8e59-4215-92da-e9387e3193bd,Erin,Frazier,brian87@lewis-dawson.com,USNV Nelson FPO AA 96407,FR,02-26-2022 00:00:00,06-02-2023 01:15:04,1.0,6.0,False,PHONE
62ff97db-2338-4a96-8826-0f0dc45aa3cc,Caitlin,Carlson,rebeccamaddox@hernandez.com,"3145 Mora Turnpike Apt. 139 Hillfurt, OR 93597",FR,03-12-2022 00:00:00,06-06-2023 21:10:20,1.0,3.0,False,MOBILE
d0c3fd90-3637-41e3-9f35-169c6e7a0af8,Eric,Moore,jacqueline09@flores.com,"632 Connie Trace South Anna, ME 42114",FR,02-15-2022 00:00:00,06-06-2023 20:03:51,1.0,6.0,True,WEBAPP
1d9b84c6-3042-4d5b-8c0e-0472fa0c0a22,Emily,Craig,morenojanet@arnold-nelson.org,"206 Christian Stream Apt. 612 Port Gina, PR 76378",FR,03-15-2022 00:00:00,06-05-2023 22:17:32,1.0,3.0,False,PHONE
4d090bba-9a42-41e5-843c-0ce575fe0a16,Steven,Owens,vcoleman@thomas.com,"483 Vickie Court Apt. 463 Port Matthewtown, ID 89050",USA,03-02-2022 00:00:00,06-06-2023 22:37:39,0.0,1.0,False,WEBAPP
30cff7d8-391d-4df7-bbe4-89e1d5afe1d9,Derrick,Taylor,sarah75@williams.com,"531 Moore Route Mooreville, NV 63952",USA,03-08-2022 00:00:00,06-03-2023 17:09:17,1.0,9.0,False,WEBAPP
d8745f05-88b1-47af-8494-77e930e72381,Theresa,Cherry,ericnichols@harrington-dennis.com,"44280 Mcdonald Groves Suite 230 New Douglasmouth, CT 48111",USA,02-21-2022 00:00:00,06-08-2023 19:41:17,0.0,10.0,True,PHONE
8758285a-4e35-4038-abf7-56f8a3f6b39f,Jaclyn,Haynes,ysmith@glass.com,"9320 Davis Passage East Brookeview, KS 38181",SPAIN,02-15-2022 00:00:00,06-04-2023 17:01:17,0.0,7.0,True,PHONE
43473008-aa55-48a7-af8e-c4f5b6887c3b,Andrea,Pierce,ybriggs@pierce.org,"4600 Richardson Dale New Wanda, NE 42581",SPAIN,03-10-2022 00:00:00,06-06-2023 20:54:21,1.0,7.0,True,MOBILE
1d9cd69e-acfb-4793-8ced-3fd8a8cec325,Megan,Bruce,jenny76@moore.info,"754 William Pike Apt. 765 South Amber, NC 28144",FR,03-10-2022 00:00:00,06-08-2023 12:09:23,1.0,10.0,False,PHONE
a9edbcba-d8b5-4690-8e7b-d8358d298526,Kyle,Parker,gallegoslori@carrillo.biz,"22334 Stacey Valley Suite 296 Jasonland, WI 99608",USA,03-14-2022 00:00:00,06-07-2023 22:45:56,0.0,8.0,True,WEBAPP
68e375ce-89ba-4969-adf9-e47bc96aad57,William,Hunter,kimberlyrobinson@hamilton-mcdonald.info,"6375 Leroy River Paigechester, PR 82909",FR,02-22-2022 00:00:00,06-05-2023 16:03:11,0.0,7.0,True,WEBAPP
040a20b2-4f40-4dfa-89f8-75cdd5595e86,Gary,Jackson,rclark@sullivan.com,"1779 Powers Squares Tinaside, WY 19157",SPAIN,02-24-2022 00:00:00,06-07-2023 02:07:24,1.0,3.0,True,WEBAPP
addfe6f7-e2b7-4722-9e52-e0c48acd9ae5,Riley,Ortiz,psaunders@gross.com,"7061 Jennifer Cliffs New Tomville, PA 50946",FR,03-11-2022 00:00:00,06-04-2023 22:03:56,0.0,1.0,False,WEBAPP
163c91dd-72d5-4e8d-9df1-9c49bdae3c84,Megan,Bruce,jenny76@moore.info,"754 William Pike Apt. 765 South Amber, NC 28144",SPAIN,03-10-2022 00:00:00,06-08-2023 12:09:23,0.0,7.0,False,PHONE
e711c547-b496-4801-8d87-33309a1ff792,Patricia,Kline,thomasjackson@ballard.com,"32378 Manning Island South Kathleen, UT 33425",SPAIN,02-15-2022 00:00:00,06-01-2023 02:34:36,1.0,9.0,True,PHONE
724c1a79-9276-4ec9-b688-6a6acac18560,Jeffrey,Walker,andersonmichael@cook.com,"48351 Colleen Drives Suite 373 Danielborough, LA 16110",FR,03-13-2022 00:00:00,06-04-2023 23:26:33,1.0,7.0,False,WEBAPP
f90d1882-c2da-4ab9-93c0-ef30606158a2,Victoria,Braun,ygibson@singh.biz,"47042 Kelley Trail New Yolandachester, OH 22506",SPAIN,02-22-2022 00:00:00,06-02-2023 17:50:38,0.0,9.0,True,
c08c44a9-5c9c-4a5b-bfe2-c8355c8d1d43,Caitlin,Carlson,rebeccamaddox@hernandez.com,"3145 Mora Turnpike Apt. 139 Hillfurt, OR 93597",USA,03-12-2022 00:00:00,06-06-2023 21:10:20,0.0,9.0,True,MOBILE
ca46be5c-ab13-4960-9c56-cac6952a8b4a,Elizabeth,Barnett,joshua89@erickson.org,"757 Becker Coves Apt. 776 Peterton, AK 27318",SPAIN,03-21-2022 00:00:00,06-05-2023 01:43:11,1.0,8.0,True,PHONE
a239d5fc-373d-4405-a074-0460816cdb23,Michael,Reed,mccallchristine@zuniga-russell.com,USNS Mccann FPO AA 06228,FR,04-12-2022 00:00:00,06-04-2023 00:48:59,0.0,3.0,False,WEBAPP
08e1ed55-4dd8-4401-9c95-06039d704bb8,Mckenzie,Skinner,velasquezkathleen@mayer.com,"33557 Jason Isle Suite 507 Maureenburgh, WA 45124",SPAIN,04-02-2022 00:00:00,06-04-2023 22:30:29,1.0,2.0,True,PHONE
b8c896e4-4d3f-48f6-a831-d1da60e7f6b6,Kim,Schroeder,iyoung@smith-lewis.org,"284 Christina Green Apt. 342 Monicashire, SC 28943",SPAIN,03-25-2022 00:00:00,06-05-2023 07:40:22,0.0,6.0,False,PHONE
cd17e2f0-9284-4142-9ac7-48374e45a44a,Mary,Pittman,rachelclark@parks.com,"246 Sandra Neck Suite 458 Hannahfurt, MP 53006",FR,03-29-2022 00:00:00,06-04-2023 02:06:29,1.0,5.0,False,PHONE
267f449c-b56b-47a7-b420-6dfbb17b39ce,Ruben,Jordan,qnelson@johnson.net,"80394 Smith Underpass South Eugene, TN 90990",FR,04-04-2022 00:00:00,06-02-2023 18:17:03,1.0,1.0,True,WEBAPP
4e682989-e637-4696-bed1-6e0cd50c52f8,Jade,Padilla,reyesfelicia@johnson-scott.com,"616 Jones Gateway Apt. 933 Mcknightburgh, SD 47236",FR,04-05-2022 00:00:00,06-02-2023 21:28:52,1.0,3.0,False,PHONE
5c26d013-b0bd-4745-b428-ccb6d5a90172,Cameron,Jones,hectorobrien@ruiz-baker.com,"3762 Lisa Hills Port Michaelstad, CT 55322",USA,03-26-2022 00:00:00,06-03-2023 01:13:10,0.0,7.0,True,WEBAPP
056e7d69-5e38-4948-a622-a0d3f8aa62a5,Joanna,Rodgers,jonathan78@hall.com,"86980 Oconnell Light Zimmermanshire, PW 23303",SPAIN,03-30-2022 00:00:00,06-04-2023 17:04:52,1.0,1.0,True,PHONE
1549e9e2-5a90-43df-ab1f-073479417e3e,David,Martinez,rcallahan@tucker.com,"647 Cline Place Anthonyland, IN 39403",SPAIN,04-06-2022 00:00:00,06-02-2023 17:34:58,1.0,4.0,True,WEBAPP
00ce03f0-79bb-4171-877a-ab35f9945b4f,Holly,Graves,brent62@hendrix.com,"063 Richards Drive Apt. 637 South Brenda, ID 59471",SPAIN,03-23-2022 00:00:00,06-09-2023 15:26:32,1.0,6.0,True,PHONE
6931af5a-2650-4dcd-9d6f-f22a4294ca0a,Jacob,Lopez,heatherbarnett@johnson.com,"978 Smith Club West Williamton, AL 30130",SPAIN,03-17-2022 00:00:00,06-05-2023 14:16:11,1.0,6.0,False,WEBAPP
110949b3-dd0f-4764-bf36-f7f36cf5b362,Yvonne,Key,timothyparks@peterson.com,"575 Bill Run Apt. 119 Brandonport, TN 14403",FR,04-05-2022 00:00:00,06-08-2023 17:22:20,0.0,5.0,True,
32be2b2d-8e18-4f6a-a278-a6dd4f4748de,Lee,Edwards,david92@olson.info,"846 Smith Ridges Apt. 149 South Elizabeth, MD 93813",USA,04-15-2022 00:00:00,06-08-2023 09:01:25,0.0,2.0,True,WEBAPP
e4058c24-1de6-4744-8e12-d4df191f52b9,Alan,Smith,joseph60@kim.com,"PSC 5483, Box 2107 APO AP 58238",USA,03-23-2022 00:00:00,06-02-2023 20:29:30,0.0,4.0,False,WEBAPP
caaefd60-50d4-4c2f-9cc0-14afc96b8bfb,Kevin,Torres,dillonteresa@hawkins.com,"100 Garcia Forks Apt. 035 New Aaronmouth, OK 91268",USA,04-07-2022 00:00:00,06-04-2023 22:49:18,1.0,6.0,True,WEBAPP
f2878362-599f-4076-b22b-68123838a30e,Tanya,Costa,petersonjeffrey@fernandez-yates.org,"7346 Dawn Islands Johnsonborough, FL 81181",USA,04-04-2022 00:00:00,06-05-2023 12:52:46,1.0,7.0,True,PHONE
26b1e2f2-40e0-42c1-9c7d-bbdb564dfc2d,Ronald,Patterson,jclarke@allison-hutchinson.com,"4893 Ronald Course Apt. 007 Brianmouth, WV 16156",SPAIN,03-28-2022 00:00:00,06-06-2023 03:21:33,0.0,3.0,True,WEBAPP
072f65c7-025d-4010-beba-cc6812ffb158,Dawn,Newman,kellynorman@gonzalez.com,"3930 Michelle Lake Port Michael, WA 16876",USA,03-17-2022 00:00:00,06-08-2023 19:07:53,1.0,3.0,False,MOBILE
d4769ea5-7b04-4f0e-8a5f-20916a27f778,Hannah,Vazquez,dana53@evans-kim.com,"2489 Jacob Estate Howardmouth, MI 13280",USA,04-02-2022 00:00:00,06-02-2023 06:40:19,0.0,5.0,True,PHONE
10781b79-d622-4283-8280-2a11b92e34fc,Amy,Kelley,sydneyjones@jimenez.com,"03829 Jennifer Mountains North Jeffery, OR 81386",USA,03-24-2022 00:00:00,06-02-2023 22:54:09,1.0,6.0,False,WEBAPP
2202c647-26e9-47d9-baff-3217390e4fb3,Ronald,Patterson,jclarke@allison-hutchinson.com,"4893 Ronald Course Apt. 007 Brianmouth, WV 16156",USA,03-28-2022 00:00:00,06-06-2023 03:21:33,0.0,5.0,True,WEBAPP
8817e3d1-1f4d-4336-91b1-faa720f68194,Holly,Graves,brent62@hendrix.com,"063 Richards Drive Apt. 637 South Brenda, ID 59471",SPAIN,03-23-2022 00:00:00,06-09-2023 15:26:32,1.0,8.0,False,PHONE
4476255f-3810-4446-8012-7577138d8f0e,Susan,Benjamin,michelefuller@meza.com,"64870 Ashley Cliff Suite 534 West Michaelhaven, ME 34781",FR,03-17-2022 00:00:00,06-06-2023 06:09:14,0.0,6.0,True,PHONE
c7191d81-cf93-4bf9-8bb2-bc39d7f0c55d,William,Romero,rriggs@armstrong.org,"3501 Wright Ridge Suite 542 Johnsonside, MP 03305",SPAIN,04-02-2022 00:00:00,06-08-2023 19:56:16,0.0,8.0,True,WEBAPP
bee3e3ca-0b74-41a1-a7cb-37afa1907948,Lisa,Briggs,douglasjeanne@robinson.com,"0625 Henry Camp West Andrew, NH 43439",SPAIN,04-04-2022 00:00:00,06-06-2023 16:42:33,0.0,7.0,True,PHONE
56c0d8f3-5a93-4ebf-aca5-9d10beaf70d5,Scott,Ramos,katherine91@gonzales.com,"6086 Schultz Underpass Suite 296 Lake Douglas, KY 93665",SPAIN,03-22-2022 00:00:00,06-07-2023 15:58:30,0.0,9.0,True,WEBAPP
01572f7d-c2ca-4712-9602-04cca45b7578,Brittany,Garza,michael84@patterson-villegas.com,"691 Carrie Rapid Suite 134 Jenniferton, MA 01272",FR,04-25-2022 00:00:00,06-04-2023 16:28:19,1.0,3.0,True,MOBILE
94b2128e-5bb8-4213-a835-00f996e644b4,Leah,Lang,markbishop@thomas.info,"29490 Sandra Coves East Angelashire, OR 87946",FR,04-20-2022 00:00:00,06-08-2023 06:03:41,1.0,0.0,True,PHONE
0755953f-47b4-4abc-9edf-5f1103cb0988,Heather,Benson,hillcollin@thompson.net,"5215 Tyler Fort Apt. 772 South Gail, DC 03039",SPAIN,05-05-2022 00:00:00,06-05-2023 23:58:21,0.0,5.0,False,PHONE
f8a2a60a-3973-424c-bf59-35cd97cbbe7a,Frederick,Martin,kevinthomas@moss.com,"45497 Baker Hill Suite 360 East Benjamin, KS 98433",FR,05-04-2022 00:00:00,06-07-2023 01:12:29,0.0,6.0,True,WEBAPP
c7ed4099-3465-481c-8a34-e0316f446bab,Jesse,Hall,averytracy@weeks.com,"00569 Mandy Shoal Smithville, WY 34200",SPAIN,04-29-2022 00:00:00,06-04-2023 21:30:46,1.0,7.0,False,WEBAPP
a65ab70a-d4b3-4b5d-a4a6-fca875fe6938,Nancy,Golden,nancyhubbard@garza.com,"509 Nicholas Unions Apt. 994 Barbaraberg, GU 30621",SPAIN,05-09-2022 00:00:00,06-09-2023 09:49:58,1.0,5.0,True,PHONE
74547c46-fb95-4bc9-96cb-2f3bba3ed9c8,Kristine,Clarke,lindseykoch@anderson-zavala.info,"3787 Glenn Place West Timothyhaven, FL 66256",SPAIN,05-02-2022 00:00:00,06-05-2023 01:11:31,1.0,1.0,True,PHONE
b4241168-e738-41eb-a264-da3210673967,Erin,Frazier,brian87@lewis-dawson.com,USNV Nelson FPO AA 96407,SPAIN,04-27-2022 00:00:00,06-02-2023 01:15:04,1.0,1.0,True,PHONE
2b50ba5a-6e5b-4484-9d3f-65e965bf91a3,Ruben,Jordan,qnelson@johnson.net,"80394 Smith Underpass South Eugene, TN 90990",SPAIN,05-04-2022 00:00:00,06-02-2023 18:17:03,0.0,7.0,True,WEBAPP
6c0145df-928b-4858-aff6-4ca65ac319e2,Todd,Washington,kmadden@brooks.com,"004 Williams Cliffs North Mark, AK 55679",USA,04-27-2022 00:00:00,06-05-2023 01:29:40,1.0,6.0,True,WEBAPP
492e7dc1-469a-44f2-85b1-0f6f8ec0378d,Nicole,Andrade,welchthomas@henry.com,"64827 Johnson Streets Apt. 420 Garzaville, LA 10417",FR,04-16-2022 00:00:00,06-06-2023 14:00:33,1.0,6.0,False,PHONE
36843c0c-0bbe-40bf-b164-eae53d2603d3,Dawn,Day,lgibson@cole.org,"11125 Briana Cliff Apt. 025 Williamsonberg, AK 47936",USA,04-17-2022 00:00:00,06-03-2023 06:50:22,1.0,8.0,True,MOBILE
86135e91-2ae5-4b80-ba7a-dd84cb49e6f5,Brandon,Williams,bryanhoward@dodson-shields.info,"823 Brandi Locks New Brittney, CA 45774",USA,05-07-2022 00:00:00,06-08-2023 12:57:26,1.0,2.0,True,WEBAPP
efc3bbb2-eb0c-4bdb-85d9-3408a9efd7ac,Briana,Matthews,stacy42@taylor.info,"153 Parks Camp Suite 964 Brittanyport, SC 71000",SPAIN,05-15-2022 00:00:00,06-08-2023 15:28:13,1.0,8.0,True,MOBILE
b47fbdba-385e-450b-a960-6d55b0b4be26,Sara,Frost,johnsonjerry@nguyen-arnold.com,"09979 Moore Ranch South Michelle, IA 53563",SPAIN,05-12-2022 00:00:00,06-02-2023 12:17:23,0.0,2.0,False,PHONE
eda969d4-38a0-4b07-ad09-f21aab862135,Scott,Alexander,martineznatasha@parsons-roberts.com,"4149 Farmer Trace New Lauren, FM 85356",SPAIN,05-13-2022 00:00:00,06-08-2023 20:56:00,1.0,8.0,True,WEBAPP
de942aab-2984-4adc-99fa-3c89335a1717,Ashley,Armstrong,matthew50@jackson.info,"32279 Roberta Vista Suite 794 South Brittany, MS 77487",FR,05-08-2022 00:00:00,06-06-2023 05:40:51,1.0,6.0,False,MOBILE
a0129d75-aeb2-4927-bc53-8f2f55340d34,Nicholas,Gray,hwright@oneal.biz,"863 Adam Hills Lake Laura, IL 75165",FR,05-11-2022 00:00:00,06-06-2023 04:37:41,1.0,4.0,True,WEBAPP
85037bce-3de6-4356-89d4-24dd6cea8bb9,Gary,Jackson,rclark@sullivan.com,"1779 Powers Squares Tinaside, WY 19157",SPAIN,04-25-2022 00:00:00,06-07-2023 02:07:24,1.0,9.0,True,WEBAPP
bf5ade34-be72-4aba-9a2d-33f9d1f921cf,Tammy,Donaldson,thomasfreeman@ramirez.com,"261 Carpenter Cove Suite 772 Maddoxview, AR 58550",FR,05-05-2022 00:00:00,06-01-2023 02:23:35,0.0,8.0,True,PHONE
4cca83fd-72a8-4675-a325-4f814678b74c,Michael,Howard,dgordon@taylor.com,"39723 Archer Manors New Justin, NJ 33082",SPAIN,04-30-2022 00:00:00,06-09-2023 07:17:37,1.0,2.0,False,WEBAPP
b65cb16d-0bc6-4b3f-9b66-8bfc6360983c,Alexis,Smith,malvarez@brown-moore.com,"757 Jamie Meadow Apt. 785 New Devin, MN 97586",USA,04-18-2022 00:00:00,06-05-2023 01:50:21,1.0,1.0,True,WEBAPP
67313af8-3466-415d-8556-4487ed80f863,Erica,Lowe,nicholas00@green-coleman.net,"7852 Evans Spur Lovemouth, NM 40747",FR,05-14-2022 00:00:00,06-07-2023 00:51:49,1.0,2.0,True,PHONE
2784375a-f547-497b-b8c2-02b7fcc51838,Craig,Garcia,mikerobinson@goodwin.com,"PSC 2820, Box 2720 APO AA 37573",USA,05-03-2022 00:00:00,06-06-2023 15:43:52,0.0,2.0,True,WEBAPP
b4aa9e79-4ff1-4fad-87ce-94c9307a3c93,Nicholas,Gray,hwright@oneal.biz,"863 Adam Hills Lake Laura, IL 75165",USA,05-11-2022 00:00:00,06-06-2023 04:37:41,1.0,2.0,True,WEBAPP
8679d82a-d926-4cce-af2e-325a7eaecff9,Erin,Frazier,brian87@lewis-dawson.com,USNV Nelson FPO AA 96407,SPAIN,04-27-2022 00:00:00,06-02-2023 01:15:04,0.0,2.0,False,PHONE
ec087cf3-e416-4a85-ac02-2da3835b11dc,Kendra,Mejia,matthew14@roth.com,"2441 Sharp Center Suite 501 Port Jill, AR 61425",SPAIN,05-04-2022 00:00:00,06-02-2023 07:55:47,0.0,8.0,True,PHONE
a3778002-1e71-4035-a442-5cfe6bfaa961,Elizabeth,Wade,harrisandrew@brooks.info,"829 Rebekah Track Suite 285 New Aliciachester, SC 17063",FR,04-25-2022 00:00:00,06-04-2023 11:24:12,0.0,6.0,False,PHONE
d2c8ed29-56d2-44d4-9da7-fd080e95066b,Sara,Frost,johnsonjerry@nguyen-arnold.com,"09979 Moore Ranch South Michelle, IA 53563",SPAIN,06-11-2022 00:00:00,06-02-2023 12:17:23,1.0,3.0,False,PHONE
33bf0d6f-648e-4ae8-b380-7d6d8f19d160,Alexandria,Warren,kathryn38@edwards.com,"48250 Jose Harbor Edwardton, OR 52170",SPAIN,05-22-2022 00:00:00,06-03-2023 22:23:35,1.0,8.0,False,WEBAPP
e3160730-e844-4121-b5b3-876ce3793b36,Angel,Johnson,smithwilliam@griffin-beasley.com,"0404 Davis Passage Jamesfort, AR 02583",FR,06-06-2022 00:00:00,06-05-2023 13:57:22,1.0,3.0,True,WEBAPP
91e571ef-620e-46a6-bbc1-a33bca8d8d27,Victoria,Braun,ygibson@singh.biz,"47042 Kelley Trail New Yolandachester, OH 22506",SPAIN,05-23-2022 00:00:00,06-02-2023 17:50:38,1.0,8.0,False,
38724701-35ce-4200-afff-6ddb19fb911e,Matthew,Morgan,ronald88@welch.com,"80972 Richard Radial Lake Jessechester, NY 05305",USA,06-04-2022 00:00:00,06-02-2023 12:25:12,0.0,2.0,True,WEBAPP
4eec179f-8fe2-492a-ba7d-4ff7ac5fb47d,Gina,Jennings,patelmelinda@jackson.com,"55118 Stephen Mountain Timothyville, SD 59208",SPAIN,05-20-2022 00:00:00,06-09-2023 01:00:10,1.0,3.0,True,PHONE
f8526abb-b9da-4200-9083-470c2ee4e5a2,Kevin,Evans,gonzalesjacqueline@rasmussen.biz,"907 Singh Turnpike Loriborough, DC 59235",USA,05-27-2022 00:00:00,06-09-2023 04:37:39,0.0,10.0,True,WEBAPP
e46756e9-383f-41e1-b42a-7cdd06b08fb5,Carla,Harper,wanda37@gross.org,"42512 Pedro Springs Suite 708 Port Kyle, VI 43328",FR,06-04-2022 00:00:00,06-07-2023 22:38:10,1.0,7.0,False,MOBILE
7f7a6653-165e-42e6-8c24-53dda45a1e59,Taylor,Mcdonald,sclayton@daniels-norris.biz,"2267 Gilmore Radial West Betty, FM 96095",USA,05-24-2022 00:00:00,06-03-2023 01:23:20,0.0,7.0,True,WEBAPP
66e25fe2-10c6-4346-a294-9e6a04c0aa42,Steven,Marshall,christopherwright@jones.com,"1935 John Run Suite 567 South Matthewside, WI 40885",FR,05-23-2022 00:00:00,06-04-2023 14:37:34,1.0,7.0,False,WEBAPP
5fe6c610-86bf-45f1-98d4-302b5ed0f037,Andrew,Smith,samuel47@berry.com,"098 Walter Port Lisaburgh, WA 90190",SPAIN,05-22-2022 00:00:00,06-01-2023 23:29:40,0.0,2.0,True,WEBAPP
50b9a59a-31df-455b-a4a2-106ecc649038,Courtney,Fuller,connie88@fowler.biz,"071 Kathryn Point Apt. 816 Davisshire, MO 45929",SPAIN,06-10-2022 00:00:00,06-03-2023 21:00:57,1.0,6.0,False,MOBILE
